"","ANNOVAR","pLI","mis_z","COUNT.x","MUTATIONCLASS.x","POLYPHEN2_D.x","POLYPHEN2_P.x","CADD.x","REVEL.x","MPC.x","gnomAD_genome_ALL.x","gnomAD_exome_ALL.x","dbscSNV_ADA_SCORE.x","dbscSNV_RF_SCORE.x","dpsi_zscore.x","COUNT.y","MUTATIONCLASS.y","POLYPHEN2_D.y","POLYPHEN2_P.y","CADD.y","REVEL.y","MPC.y","gnomAD_genome_ALL.y","gnomAD_exome_ALL.y","dbscSNV_ADA_SCORE.y","dbscSNV_RF_SCORE.y","dpsi_zscore.y","mut"
"13713","RNF186",0.082589,-0.15622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5277e-06
"13714","RNF187",0.096678,1.2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67e-07
"13715","RNF19A",0.025305,2.3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71563e-05
"13716","RNF19B",0.92372,2.2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95885e-06
"13717","RNF2",0.99743,2.5248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47515e-06
"13718","RNF20",1.7545e-10,3.1134,1,1,0,0,-1.07064193086713,-1.02516563600684,-0.752508524454021,0.279325173590795,0.394515562125128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.3784e-06
"13719","RNF207",5.4736e-12,0.45433,1,1,0,0,-1.07064193086713,-1.02516563600684,-0.752508524454021,0.279325173590795,0.394515562125128,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.2296e-06
"13720","RNF208",0.82963,1.2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8648e-06
"13721","RNF212",0.0015645,0.070595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5875e-06
"13722","RNF213",4.9078e-55,2.3013,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.04058310970446,-0.991358432299167,-0.720217846119404,0.26277308278406,0.356837512181396,1,1,1,2.37998e-05
"13723","RNF214",0.9096,1.1522,1,1,0,0,-1.07064193086713,-1.02516563600684,-0.752508524454021,0.279325173590795,0.394515562125128,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.8329e-06
"13724","RNF215",1.8704e-09,0.50002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43535e-06
"13725","RNF216",2.2561e-06,-1.2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7436e-06
"13726","RNF217",2.0177e-05,1.3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2409e-06
"13727","RNF219",6.8612e-08,-0.15138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9328e-06
"13728","RNF220",0.99958,2.2243,1,0,1,0,0.671076686002325,0.66037552707668,1.5432700947984,-3.09651843399615,-1.6600656200598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07544e-05
"13729","RNF222",0.00028079,0.58144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1748e-06
"13730","RNF24",0.030685,1.1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2197e-06
"13731","RNF25",0.017639,0.62792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7425e-06
"13732","RNF26",0.65284,1.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01835e-06
"13733","RNF31",1,2.1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12134e-05
"13734","RNF32",1.1058e-15,0.28087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9517e-06
"13735","RNF34",0.61057,1.4394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31555e-06
"13736","RNF38",0.99995,1.5631,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.04058310970446,-0.991358432299167,-0.720217846119404,0.26277308278406,0.356837512181396,1,1,1,4.2599e-06
"13737","RNF39",2.0207e-05,1.3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43615e-06
"13738","RNF4",0.79973,1.0732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84485e-06
"13739","RNF40",0.99987,2.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9437e-06
"13740","RNF41",0.96847,2.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49305e-06
"13741","RNF43",0.73452,1.8518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5425e-06
"13742","RNF44",0.27044,0.39429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3506e-06
"13743","RNF5",3.6989e-05,0.78991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44875e-07
"13744","RNF6",0.01389,1.2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8036e-06
"13745","RNF7",0.032867,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.269e-07
"13746","RNF8",0.99943,2.1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.974e-06
"13747","RNFT1",1.0891e-06,0.66277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5874e-06
"13748","RNFT2",1.2018e-05,2.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0419e-06
"13749","RNGTT",0.37382,2.9974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7616e-06
"13750","RNH1",2.5541e-10,-0.090544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8423e-06
"13751","RNLS",3.796e-06,0.018203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85365e-06
"13752","RNMT",5.6565e-05,0.62968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3968e-06
"13753","RNMTL1",5.5446e-10,-0.27314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09295e-06
"13754","RNPC3",0.00019596,0.98976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28675e-06
"13755","RNPEP",2.6051e-17,0.68738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86055e-06
"13756","RNPEPL1",4.124e-05,2.2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37085e-06
"13757","RNPS1",0.9798,1.1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4865e-06
"13758","ROBO1",7.2696e-16,1.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64335e-05
"13759","ROBO2",1,1.6495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41224e-05
"13760","ROBO3",1.9977e-15,0.60829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52028e-05
"13761","ROBO4",2.942e-15,0.090339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.186e-06
"13762","ROCK1",1,4.5866,1,1,0,0,-1.07064193086713,-1.02516563600684,-0.752508524454021,0.279325173590795,0.394515562125128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27789e-05
"13763","ROCK2",1,4.384,1,0,1,0,0.875569964906026,-0.153150649427354,1.69481622428412,0.279325173590795,0.394515562125128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24275e-05
"13764","ROGDI",2.5516e-09,-1.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4979e-06
"13765","ROM1",0.00041221,-0.90558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6966e-06
"13766","ROMO1",0.234,1.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01985e-06
"13767","ROPN1",9.9631e-05,0.070432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3749e-06
"13768","ROPN1B",2.0225e-05,-0.47887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05385e-06
"13769","ROPN1L",2.7455e-06,0.16373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.614e-07
"13770","ROR1",0.99645,2.1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2984e-06
"13771","ROR2",0.00012401,0.14325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98271e-05
"13772","RORA",0.40096,2.5778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.605538111205652,0.272471661604453,0.764061748539477,0.26277308278406,0.328338399141041,0,0,0,1.82644e-05
"13773","RORB",0.99991,3.0833,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.04311463828302,1.66750445593451,4.50147655264396,0.26277308278406,0.356837512181396,0,0,1,1.25115e-05
"13774","RORC",0.99985,2.2852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.779179590204609,0.433128029473558,0.625087848491182,0.26277308278406,0.108657493693887,0,0,0,1.4463e-05
"13775","ROS1",1.6184e-72,-0.50065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21757e-05
"13776","RP1",4.415e-13,-0.89414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19197e-05
"13777","RP1-127H14.3",0.0015489,0.98352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.394e-07
"13778","RP1-130H16.18",8.876e-06,1.5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8077e-06
"13779","RP1-170O19.20",0.0054042,0.1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62815e-06
"13780","RP1-66C13.4",0.017837,0.17218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0527e-06
"13781","RP11-1012A1.4",0.28468,0.26775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33825e-06
"13782","RP11-101E3.5",0.70721,0.016574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31525e-06
"13783","RP11-1021N1.1",0.010224,0.56138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9134e-06
"13784","RP11-1035H13.3",0.1639,1.8275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97915e-06
"13785","RP11-1055B8.6",0,-0.45261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167e-07
"13786","RP11-131H24.4",0.028802,0.29937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43e-08
"13787","RP11-139J15.7",0.00012257,-0.24758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86225e-07
"13788","RP11-144F15.1",7.6137e-06,0.59116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.569e-07
"13789","RP11-152F13.10",0.9961,2.3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60425e-06
"13790","RP11-155D18.14",0.16311,1.0632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.215e-06
"13791","RP11-156E8.1",0,-1.7868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.745e-07
"13792","RP11-162P23.2",4.4737e-06,0.52798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6695e-06
"13793","RP11-176H8.1",0.10001,0.35206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74725e-07
"13794","RP11-178C3.1",0.39911,1.1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.445e-07
"13795","RP11-178L8.4",3.4739e-05,0.68651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5325e-07
"13796","RP11-192H23.4",6.9568e-05,0.51992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12785e-06
"13797","RP11-196G11.1",0.086658,0.17126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68045e-06
"13798","RP11-201K10.3",4.9795e-06,1.2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13995e-06
"13799","RP11-211G3.3",0.00080638,1.0872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1936e-06
"13800","RP11-215A19.2",0.1238,0.69339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30675e-07
"13801","RP11-216L13.17",0.0061755,0.087668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1107e-06
"13802","RP11-279O9.4",0.01868,0.60145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.995e-08
"13803","RP11-286N22.8",3.6968e-05,-0.071028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97225e-06
"13804","RP11-295K3.1",0.068066,1.2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8315e-06
"13805","RP11-295P9.3",0.010051,2.1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3837e-06
"13806","RP11-298I3.5",0.14781,0.57959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0965e-07
"13807","RP11-302B13.5",0.25656,2.3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3941e-06
"13808","RP11-315D16.2",0.001858,-0.62659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40635e-06
"13809","RP11-318A15.7",1.0263e-06,-1.0196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2e-07
"13810","RP11-321M21.3",0.069975,-0.50188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7525e-08
"13811","RP11-322E11.6",0.015411,-1.5787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25775e-07
"13812","RP11-343C2.11",0.76034,2.3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64655e-06
"13813","RP11-343C2.12",0.0023091,-0.14848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40735e-06
"13814","RP11-343C2.9",2.3766e-05,0.051458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63005e-06
"13815","RP11-371E8.4",0.016849,1.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2551e-06
"13816","RP11-383H13.1",0.00069491,0.77921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9525e-07
"13817","RP11-404P21.8",0.0047505,0.06252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09325e-07
"13818","RP11-426L16.10",3.9563e-06,0.99279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16325e-06
"13819","RP11-468E2.6",0.0001027,0.93228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83e-07
"13820","RP11-47I22.4",0.059327,0.98449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41925e-06
"13821","RP11-484M3.5",0.16658,0.10236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.944e-07
"13822","RP11-508N12.4",0.73168,0.2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.482e-07
"13823","RP11-514O12.4",0.00064483,0.51725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88795e-06
"13824","RP11-514P8.7",0.011149,-0.3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02025e-07
"13825","RP11-529K1.3",1.1648e-05,1.4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47945e-06
"13826","RP11-565P22.6",0.81065,0.87811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9423e-06
"13827","RP11-571M6.15",1.8659e-05,-0.21525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3268e-06
"13828","RP11-58C22.1",0.5792,-0.25808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52775e-07
"13829","RP11-598P20.5",0.84599,1.2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20085e-06
"13830","RP11-599B13.6",0.87139,1.3699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2171e-06
"13831","RP11-603J24.9",0.90632,2.1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4295e-06
"13832","RP11-618P17.4",0.014339,0.35478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36075e-06
"13833","RP11-644F5.10",0.051295,-0.29003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0386e-06
"13834","RP11-664I21.6",0.40392,0.17885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8725e-08
"13835","RP11-712L6.5",0.36961,0.1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14125e-07
"13836","RP11-723O4.6",2.1637e-10,1.3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58e-08
"13837","RP11-73M18.2",0.00038712,2.4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2599e-06
"13838","RP11-762I7.5",1,2.2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3234e-06
"13839","RP11-770J1.5",0.11927,-0.82119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11125e-07
"13840","RP11-77K12.1",1.2828e-05,-1.1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66e-07
"13841","RP11-793H13.10",0.884,2.0579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88735e-06
"13842","RP11-80A15.1",0.11481,-0.12178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1545e-07
"13843","RP11-812E19.9",7.5529e-07,-0.86828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6575e-07
"13844","RP11-831H9.11",0.021838,-0.15983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.766e-07
"13845","RP11-834C11.12",0.00028771,-0.42091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5773e-06
"13846","RP11-867G23.8",0.021441,0.83114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.326e-07
"13847","RP11-872D17.8",9.6353e-06,0.34591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51005e-06
"13848","RP11-934B9.3",0.00024785,0.56582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.237e-07
"13849","RP11-944L7.5",0.093652,0.20293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.767e-07
"13850","RP11-96O20.4",6.1391e-08,0.30613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79705e-06
"13851","RP11-977G19.10",0.0024046,1.1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6981e-06
"13852","RP11-998D10.1",0.0051512,-0.15658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.184e-07
"13853","RP13-512J5.1",0.15818,0.40697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75425e-07
"13854","RP13-672B3.2",0.00041945,0.032185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2741e-06
"13855","RP1L1",1.8205e-10,-10.071,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.280357894976895,0.156690434191905,-1.44043569223881,-1.78065996256995,-1.37464254734503,0,0,0,1.29761e-05
"13856","RP2",0.95597,0.63317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07215e-06
"13857","RP4-539M6.19",0.0042668,0.51449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1838e-06
"13858","RP4-559A3.7",7.4364e-07,1.1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1682e-06
"13859","RP4-576H24.4",0.0017506,-0.30175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0648e-06
"13860","RP4-583P15.14",0.10325,0.84214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95675e-07
"13861","RP5-850E9.3",0.43802,0.75129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0955e-07
"13862","RP6-24A23.6",0.36317,-0.0086822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54225e-07
"13863","RP9",0.018956,0.69498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26295e-06
"13864","RPA1",0.08777,1.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5248e-06
"13865","RPA2",0.50461,0.77386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5638e-06
"13866","RPA3",8.5529e-09,-0.64429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05155e-06
"13867","RPA4",0,0.25103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.935e-07
"13868","RPAIN",5.5657e-11,0.13911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7715e-06
"13869","RPAP1",1.3781e-17,1.539,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.04058310970446,-0.991358432299167,-0.720217846119404,0.26277308278406,0.356837512181396,1,1,1,1.2853e-05
"13870","RPAP2",2.5763e-07,0.73513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46305e-06
"13871","RPAP3",6.9941e-05,0.42512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9787e-06
"13872","RPE",0.00025152,0.52132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32785e-06
"13873","RPE65",6.4889e-14,-0.24008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36073e-05
"13874","RPEL1",0.011285,0.41112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6405e-07
"13875","RPF1",2.3931e-08,0.19546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43235e-06
"13876","RPF2",0.046405,0.53648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9279e-06
"13877","RPGR",0.99804,1.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01283e-05
"13878","RPGRIP1",1.2632e-23,0.24811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53574e-05
"13879","RPGRIP1L",4.083e-31,-0.10819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.605538111205652,0.936517982130084,-0.168347487130888,0.26277308278406,0.356837512181396,0,0,0,2.08305e-05
